time,window_index,r_w,is_singular,delta_w,b_w,delta_f_w,cost_val,opt_duration,angle_x
1777993870.9951777,172,0.9994,0,23.0496,-0.0061,22.8264,0.191116,0.0044,-23.45
1777993871.2547884,173,0.9995,0,22.8124,-0.0200,22.8077,0.203835,0.0045,-23.42
1777993871.5220225,174,0.9996,0,22.6248,-0.0300,22.7442,0.180524,0.0055,-23.39
1777993871.7864707,175,0.9995,0,22.9766,-0.0071,22.7896,0.086290,0.0119,-23.29
1777993872.0735517,176,0.9995,0,22.5165,-0.0343,22.7029,0.011761,0.0065,-23.49
1777993872.3484936,177,0.9995,0,22.6611,-0.0236,22.6754,0.003685,0.0107,-23.53
1777993872.5919826,178,0.9996,0,22.6628,-0.0220,22.6554,0.003075,0.0057,-23.61
1777993872.862254,179,0.9996,0,22.6712,-0.0202,22.6431,0.002437,0.0087,-23.75
1777993873.1284487,180,0.9996,0,22.6560,-0.0199,22.6303,0.002877,0.0050,-23.65
1777993873.3898408,181,0.9995,0,22.6430,-0.0195,22.6179,0.003917,0.0078,-23.63
1777993873.6572585,182,0.9995,0,22.6629,-0.0171,22.6144,0.005103,0.0046,-23.60
1777993873.9221098,183,0.9994,0,22.6490,-0.0169,22.6087,0.005567,0.0066,-23.59
1777993874.1890206,184,0.9993,0,22.6125,-0.0181,22.5954,0.006290,0.0105,-23.58
1777993874.4529293,185,0.9992,0,22.5746,-0.0193,22.5758,0.006517,0.0074,-23.57
1777993874.7276785,186,0.9991,0,22.5172,-0.0216,22.5461,0.005741,0.0050,-23.57
1777993874.9875236,187,0.9990,0,22.5427,-0.0188,22.5307,0.004935,0.0043,-23.57
1777993875.2438505,188,0.9989,0,22.6118,-0.0135,22.5379,0.003764,0.0047,-23.56
1777993875.5278275,189,0.9989,0,22.6730,-0.0090,22.5605,0.002281,0.0155,-23.57
1777993875.7833328,190,0.9989,0,22.7280,-0.0052,22.5931,0.000692,0.0056,-23.57
1777993876.0473106,191,0.9989,0,22.7609,-0.0029,22.6276,0.000416,0.0055,-23.57
1777993876.3243253,192,0.9989,0,22.7597,-0.0028,22.6543,0.000549,0.0049,-23.57
1777993876.5818217,193,0.9989,0,22.7488,-0.0033,22.6725,0.000663,0.0044,-23.57
1777993876.844779,194,0.9989,1,22.7488,-0.0033,22.6692,0.000000,0.0000,-23.57
1777993877.1016433,195,0.9989,1,22.7488,-0.0033,22.6659,0.000000,0.0000,-23.57
1777993877.3755395,196,0.9989,1,22.7488,-0.0033,22.6626,0.000000,0.0000,-23.57
1777993877.6295207,197,0.9989,1,22.7488,-0.0033,22.6593,0.000000,0.0000,-23.57
